book_id,title,authors,original_publication_year,language_code,average_rating,image_url,description,subjects,data_source,search_text
16000980,"The Wanderer (Thunder Point, #1)",Robyn Carr,2013.0,eng,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Welcome back to Thunder Point! Return to where it all began, in the first book of the beloved series by #1 New York Times bestselling author Robyn Carr. You’ll fall in love with this small town filled with people and stories you’ll never forget. Nestled on the Oregon coast is a town of rocky beaches and rugged charm. Locals love the land’s unspoiled beauty. Developers see it as a potential gold mine. When newcomer Hank Cooper learns he’s been left an old friend’s entire beachfront property, he finds himself with a community’s destiny in his hands. Cooper has never been a man to settle in one place, and Thunder Point was supposed to be just another quick stop. But Cooper finds himself getting involved with the town. And with Sarah Dupre, a woman as complicated as she is beautiful. With the whole town watching for his next move, Cooper has to choose between his old life and a place full of new possibilities. A place that just might be home. Originally published in 2013",,GoodBooks + Google Books enrichment,"Title: The Wanderer (Thunder Point, #1) Author: Robyn Carr Subjects: Description: Welcome back to Thunder Point! Return to where it all began, in the first book of the beloved series by #1 New York Times bestselling author Robyn Carr. You’ll fall in love with this small town filled with people and stories you’ll never forget. Nestled on the Oregon coast is a town of rocky beaches and rugged charm. Locals love the land’s unspoiled beauty. Developers see it as a potential gold mine. When newcomer Hank Cooper learns he’s been left an old friend’s entire beachfront property, he finds himself with a community’s destiny in his hands. Cooper has never been a man to settle in one place, and Thunder Point was supposed to be just another quick stop. But Cooper finds himself getting involved with the town. And with Sarah Dupre, a woman as complicated as she is beautiful. With the whole town watching for his next move, Cooper has to choose between his old life and a place full of new possibilities. A place that just might be home. Originally published in 2013 Published: 2013.0"
104088,"The Wandering Fire (The Fionavar Tapestry, #2)",Guy Gavriel Kay,1986.0,en-US,4.11,https://images.gr-assets.com/books/1389962006m/104088.jpg,"After a millennia of imprisonment, the Unravellor has broken free and is threatening mortals, immortals, mages, warriors, dwarves, and Children of Light alike. Reprint. K.",,GoodBooks + Google Books enrichment,"Title: The Wandering Fire (The Fionavar Tapestry, #2) Author: Guy Gavriel Kay Subjects: Description: After a millennia of imprisonment, the Unravellor has broken free and is threatening mortals, immortals, mages, warriors, dwarves, and Children of Light alike. Reprint. K. Published: 1986.0"
3428935,"The Warded Man (Demon Cycle, #1)",Peter V. Brett,2008.0,eng,4.27,https://images.gr-assets.com/books/1354571949m/3428935.jpg,"As darkness falls each night, demons known as the corelings rise, and three young survivors of demon attacks risk everything to recover the secrets of the past to defeat the corelings and stop their relentless assault against humans.",,GoodBooks + Google Books enrichment,"Title: The Warded Man (Demon Cycle, #1) Author: Peter V. Brett Subjects: Description: As darkness falls each night, demons known as the corelings rise, and three young survivors of demon attacks risk everything to recover the secrets of the past to defeat the corelings and stop their relentless assault against humans. Published: 2008.0"
/works/OL20096080W,The Warehouse,Rob hart,2019.0,eng,,https://covers.openlibrary.org/b/id/8759450-M.jpg,"fiction, espionage, technology, fiction, corporations, undercover operations, thrillers, technological, science fiction, hard science fiction, dystopian","fiction, espionage, technology, fiction, corporations, undercover operations, thrillers, technological, science fiction, hard science fiction, dystopian",Open Library subject: dystopian,"Title: The Warehouse Author: Rob hart Subjects: fiction, espionage, technology, fiction, corporations, undercover operations, thrillers, technological, science fiction, hard science fiction, dystopian Description: fiction, espionage, technology, fiction, corporations, undercover operations, thrillers, technological, science fiction, hard science fiction, dystopian Published: 2019.0"
8458018,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",Michael Scott,2011.0,eng,4.17,https://images.gr-assets.com/books/1386634577m/8458018.jpg,"Winner of a Parents' Choice Silver Honor Award, 2012 The Newman twins have finally been divided. The end is near. In San Francisco, Josh has chosen a side - and he will not stand with his sister, Sophie, or the Alchemyst, Nicholas Flamel. He has chosen to fight along side John Dee and the mysterious Virginia Dare. Sophie will do anything she can to find her brother, but her training must continue. With Perenelle and Nicholas as weak as they are, Niten must help her to master Earth Magic. Without this, she will fail and the human race will be doomed forever... Can she save the world alone?",,GoodBooks + Google Books enrichment,"Title: The Warlock (The Secrets of the Immortal Nicholas Flamel, #5) Author: Michael Scott Subjects: Description: Winner of a Parents' Choice Silver Honor Award, 2012 The Newman twins have finally been divided. The end is near. In San Francisco, Josh has chosen a side - and he will not stand with his sister, Sophie, or the Alchemyst, Nicholas Flamel. He has chosen to fight along side John Dee and the mysterious Virginia Dare. Sophie will do anything she can to find her brother, but her training must continue. With Perenelle and Nicholas as weak as they are, Niten must help her to master Earth Magic. Without this, she will fail and the human race will be doomed forever... Can she save the world alone? Published: 2011.0"
/works/OL1418137W,The warlord of Mars #3,Edgar Rice Burroughs,1914.0,eng,,https://covers.openlibrary.org/b/id/207141-M.jpg,"classic literature, fiction, historical fiction, science fiction, dejah thoris (fictitious character), real science fiction, john carter, mars, martian series, tharks, throats, sward, ochre, helium, airships, glass needles, air guns, swords","classic literature, fiction, historical fiction, science fiction, dejah thoris (fictitious character), real science fiction, john carter, mars, martian series, tharks, throats, sward, ochre, helium, airships, glass needles, air guns, swords",Open Library subject: science_fiction,"Title: The warlord of Mars #3 Author: Edgar Rice Burroughs Subjects: classic literature, fiction, historical fiction, science fiction, dejah thoris (fictitious character), real science fiction, john carter, mars, martian series, tharks, throats, sward, ochre, helium, airships, glass needles, air guns, swords Description: classic literature, fiction, historical fiction, science fiction, dejah thoris (fictitious character), real science fiction, john carter, mars, martian series, tharks, throats, sward, ochre, helium, airships, glass needles, air guns, swords Published: 1914.0"
6388558,The Warlord Wants Forever (Immortals After Dark #1),Kresley Cole,2006.0,eng,4.09,https://images.gr-assets.com/books/1254801341m/6388558.jpg,"Book 1 in Kresley Cole’s internationally bestselling Immortals After Dark series Nikolai Wroth was once a ruthless human warlord in the 1700s. Now a general in the rebel vampire army, he needs to find his bride. As a turned human, his heart doesn't beat making him significantly weaker that fully blooded vampires. So when his heart beats for Myst the Coveted, a mad fey mythological creature held captive by his army, he decides she is the only woman who can truly make him feel alive. After eluding him for five years, Nikolai steals the jewel which commands her, giving him absolute power over her. He plans to use it to agonize her with the same unending lust she subjected him to for half a decade. But when Nikolai realises he wants more from her, he frees her. The question is, will Myst the Coveted return?",,GoodBooks + Google Books enrichment,"Title: The Warlord Wants Forever (Immortals After Dark #1) Author: Kresley Cole Subjects: Description: Book 1 in Kresley Cole’s internationally bestselling Immortals After Dark series Nikolai Wroth was once a ruthless human warlord in the 1700s. Now a general in the rebel vampire army, he needs to find his bride. As a turned human, his heart doesn't beat making him significantly weaker that fully blooded vampires. So when his heart beats for Myst the Coveted, a mad fey mythological creature held captive by his army, he decides she is the only woman who can truly make him feel alive. After eluding him for five years, Nikolai steals the jewel which commands her, giving him absolute power over her. He plans to use it to agonize her with the same unending lust she subjected him to for half a decade. But when Nikolai realises he wants more from her, he frees her. The question is, will Myst the Coveted return? Published: 2006.0"
/works/OL52114W,The War of the Worlds,H. G. Wells,0.0,eng,,https://covers.openlibrary.org/b/id/36314-M.jpg,"imaginary wars and battles, juvenile fiction, space warfare, science fiction & fantasy, fiction, diseases, martians, invasions, classic literature, open library staff picks, open_syllabus_project, english science fiction, imaginary wars and battles in literature, mars (planet), science fiction, space vehicles, earth, romance ingles","imaginary wars and battles, juvenile fiction, space warfare, science fiction & fantasy, fiction, diseases, martians, invasions, classic literature, open library staff picks, open_syllabus_project, english science fiction, imaginary wars and battles in literature, mars (planet), science fiction, space vehicles, earth, romance ingles",Open Library subject: science_fiction,"Title: The War of the Worlds Author: H. G. Wells Subjects: imaginary wars and battles, juvenile fiction, space warfare, science fiction & fantasy, fiction, diseases, martians, invasions, classic literature, open library staff picks, open_syllabus_project, english science fiction, imaginary wars and battles in literature, mars (planet), science fiction, space vehicles, earth, romance ingles Description: imaginary wars and battles, juvenile fiction, space warfare, science fiction & fantasy, fiction, diseases, martians, invasions, classic literature, open library staff picks, open_syllabus_project, english science fiction, imaginary wars and battles in literature, mars (planet), science fiction, space vehicles, earth, romance ingles Published: 0.0"
8909,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",1897.0,eng,3.8,https://images.gr-assets.com/books/1320391644m/8909.jpg,"Tor Classics are affordably-priced editions designed to attract the young reader. Original dynamic cover art enthusiastically represents the excitement of each story. Appropriate ""reader friendly"" type sizes have been chosen for each title—offering clear, accurate, and readable text. All editions are complete and unabridged, and feature Introductions and Afterwords. This edition of War of the Worlds includes a Introduction, Biographical Note, and Afterword by James Gunn. They came form outer space--Mars, to be exact. With deadly heat-rays and giant fighting machine they want to conquer Earth and keep humans as their slaves. Nothing seems to stop them as they spread terror and death across the planet. It is the start of the most important war in Earth's history. And Earth will never be the same. At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",,GoodBooks + Google Books enrichment,"Title: The War of the Worlds Author: H.G. Wells, Arthur C. Clarke Subjects: Description: Tor Classics are affordably-priced editions designed to attract the young reader. Original dynamic cover art enthusiastically represents the excitement of each story. Appropriate ""reader friendly"" type sizes have been chosen for each title—offering clear, accurate, and readable text. All editions are complete and unabridged, and feature Introductions and Afterwords. This edition of War of the Worlds includes a Introduction, Biographical Note, and Afterword by James Gunn. They came form outer space--Mars, to be exact. With deadly heat-rays and giant fighting machine they want to conquer Earth and keep humans as their slaves. Nothing seems to stop them as they spread terror and death across the planet. It is the start of the most important war in Earth's history. And Earth will never be the same. At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied. Published: 1897.0"
213647,"The Warrior Heir (The Heir Chronicles, #1)",Cinda Williams Chima,2006.0,en-US,3.95,https://images.gr-assets.com/books/1360575642m/213647.jpg,"Before he knew about the Roses, 16-year-old Jack lived an unremarkable life in the small Ohio town of Trinity. Only the medicine he has to take daily and the thick scar above his heart set him apart from the other high-schoolers. At least, until one day Jack forgets his 'medicine'. Suddenly, he is stronger, fiercer, and more confident than ever before. And it feels great - right up to the moment when he loses control of his own strength and almost kills another player during the soccer team tryouts. An incident which proves to be just the beginning. Jack is about to learn the startling truth about himself: he is Weirlind; part of an underground society of magical people who live among us. At the head of this magical society sit the feuding houses of the Red and the White Rose, whose power is determined by playing The Game - a magical tournament in which each house sponsors a warrior to fight to the death. The winning house rules the Weir. As if his bizarre magical heritage isn't enough, Jack discovers that he's not just another member of Weirlind: he's one of the last of the warriors, and his power has manifested at a time when both houses are scouting for a player. Jack's performance on the soccer field has alerted the entire magical community to the fact that he's in Trinity. And until one of the houses is declared Jack's official sponsor, they'll stop at nothing to get Jack to fight for them ...",,GoodBooks + Google Books enrichment,"Title: The Warrior Heir (The Heir Chronicles, #1) Author: Cinda Williams Chima Subjects: Description: Before he knew about the Roses, 16-year-old Jack lived an unremarkable life in the small Ohio town of Trinity. Only the medicine he has to take daily and the thick scar above his heart set him apart from the other high-schoolers. At least, until one day Jack forgets his 'medicine'. Suddenly, he is stronger, fiercer, and more confident than ever before. And it feels great - right up to the moment when he loses control of his own strength and almost kills another player during the soccer team tryouts. An incident which proves to be just the beginning. Jack is about to learn the startling truth about himself: he is Weirlind; part of an underground society of magical people who live among us. At the head of this magical society sit the feuding houses of the Red and the White Rose, whose power is determined by playing The Game - a magical tournament in which each house sponsors a warrior to fight to the death. The winning house rules the Weir. As if his bizarre magical heritage isn't enough, Jack discovers that he's not just another member of Weirlind: he's one of the last of the warriors, and his power has manifested at a time when both houses are scouting for a player. Jack's performance on the soccer field has alerted the entire magical community to the fact that he's in Trinity. And until one of the houses is declared Jack's official sponsor, they'll stop at nothing to get Jack to fight for them ... Published: 2006.0"
61906,"The Warrior's Apprentice (Vorkosigan Saga, #2)",Lois McMaster Bujold,1986.0,eng,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"After failing entry to the Barrayaran Military Academy, Miles Vorkosigan chances on an obsolete jumpship with a rebellious pilot and arranges to take over the ship. Events escalate wildly from there, and soon Miles reinvents himself as Admiral Naismith of the Dendarii Free Mercenary Fleet. “The pace is breathless, the characterizations thoughtful and emotionally powerful… Highly recommended,” writes Booklist. ""Bujold's first book SHARDS OF HONOR was called 'possibly the best first novel of the year' by the Chicago Sun Times. THE WARRIOR'S APPRENTICE is even better."" - Fantasy Review ""The action is fast, furious and delicious... Best of all, Bujold achieves a fine balance of comedy with intelligence, heroics with loss, so THE WARRIOR'S APPRENTICE goes far beyond simple entertainment."" - Locus Magazine ""The pace is breathless, the characterization thoughtful and emotionally powerful, and the author's narrative technique and command of language compelling. Highly recommended."" - Booklist “Bujold continues to prove what marvels genius can create out of basic space operatics.” - Library Journal “Bujold is not just a master of plot, she is a master of emotion.” - SF Site “Bujold is one of the best writers of SF adventure to come along in years.” - Locus Magazine “A superb craftsman and stylist, Ms. Bujold is well on her way to becoming one of the great voices of speculative fiction.” - Rave Reviews “Bujold has a gift, nearly unique in science fiction, for the comedy of manners.” - Chicago Sun Times “Superb far-future saga.” - Publishers Weekly on the 'Vorkosigan' series Bujold's ""work remains among the most enjoyable and rewarding in contemporary SF."" - Publishers Weekly Lois McMaster Bujold was born in 1949, the daughter of an engineering professor at Ohio State University, from whom she picked up her early interest in science fiction. She now lives in Minneapolis, and has two grown children. She began writing with the aim of professional publication in 1982. She wrote three novels in three years; in October of 1985, all three sold to Baen Books, launching her career. Bujold went on to write many other books for Baen, mostly featuring her popular character Miles Naismith Vorkosigan, his family, friends, and enemies. Her books have been translated into over twenty languages. Her fantasy from Eos includes the award-winning Chalion series and the Sharing Knife series. In 2020, Bujold received the Damon Knight Grand Master Memorial Award from the Science Fiction Writers of America. www.dendarii.com",,GoodBooks + Google Books enrichment,"Title: The Warrior's Apprentice (Vorkosigan Saga, #2) Author: Lois McMaster Bujold Subjects: Description: After failing entry to the Barrayaran Military Academy, Miles Vorkosigan chances on an obsolete jumpship with a rebellious pilot and arranges to take over the ship. Events escalate wildly from there, and soon Miles reinvents himself as Admiral Naismith of the Dendarii Free Mercenary Fleet. “The pace is breathless, the characterizations thoughtful and emotionally powerful… Highly recommended,” writes Booklist. ""Bujold's first book SHARDS OF HONOR was called 'possibly the best first novel of the year' by the Chicago Sun Times. THE WARRIOR'S APPRENTICE is even better."" - Fantasy Review ""The action is fast, furious and delicious... Best of all, Bujold achieves a fine balance of comedy with intelligence, heroics with loss, so THE WARRIOR'S APPRENTICE goes far beyond simple entertainment."" - Locus Magazine ""The pace is breathless, the characterization thoughtful and emotionally powerful, and the author's narrative technique and command of language compelling. Highly recommended."" - Booklist “Bujold continues to prove what marvels genius can create out of basic space operatics.” - Library Journal “Bujold is not just a master of plot, she is a master of emotion.” - SF Site “Bujold is one of the best writers of SF adventure to come along in years.” - Locus Magazine “A superb craftsman and stylist, Ms. Bujold is well on her way to becoming one of the great voices of speculative fiction.” - Rave Reviews “Bujold has a gift, nearly unique in science fiction, for the comedy of manners.” - Chicago Sun Times “Superb far-future saga.” - Publishers Weekly on the 'Vorkosigan' series Bujold's ""work remains among the most enjoyable and rewarding in contemporary SF."" - Publishers Weekly Lois McMaster Bujold was born in 1949, the daughter of an engineering professor at Ohio State University, from whom she picked up her early interest in science fiction. She now lives in Minneapolis, and has two grown children. She began writing with the aim of professional publication in 1982. She wrote three novels in three years; in October of 1985, all three sold to Baen Books, launching her career. Bujold went on to write many other books for Baen, mostly featuring her popular character Miles Naismith Vorkosigan, his family, friends, and enemies. Her books have been translated into over twenty languages. Her fantasy from Eos includes the award-winning Chalion series and the Sharing Knife series. In 2020, Bujold received the Damon Knight Grand Master Memorial Award from the Science Fiction Writers of America. www.dendarii.com Published: 1986.0"
20912424,The War that Saved My Life (The War That Saved My Life #1),"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015.0,eng,4.43,https://images.gr-assets.com/books/1453342842m/20912424.jpg,"If you need a free PDF practice set of this book for your studies, feel free to reach out to me at cbsenet4u@gmail.com, and I'll send you a copy!THE WAR THAT SAVED MY LIFE MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE WAR THAT SAVED MY LIFE MCQ TO EXPAND YOUR THE WAR THAT SAVED MY LIFE KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",,GoodBooks + Google Books enrichment,"Title: The War that Saved My Life (The War That Saved My Life #1) Author: Kimberly Brubaker Bradley, مرضیه ورشوساز Subjects: Description: If you need a free PDF practice set of this book for your studies, feel free to reach out to me at cbsenet4u@gmail.com, and I'll send you a copy!THE WAR THAT SAVED MY LIFE MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE WAR THAT SAVED MY LIFE MCQ TO EXPAND YOUR THE WAR THAT SAVED MY LIFE KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY. Published: 2015.0"
34084,"The Waste Lands (The Dark Tower, #3)","Stephen King, Ned Dameron",1991.0,eng,4.24,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Roland, the Last Gunslinger, and his companions--Eddie Dean and the Susannah--cross the desert of damnation, drawing ever closer to the Dark Tower, a legion of fiendish foes, and revelations that could alter the world.",,GoodBooks + Google Books enrichment,"Title: The Waste Lands (The Dark Tower, #3) Author: Stephen King, Ned Dameron Subjects: Description: Roland, the Last Gunslinger, and his companions--Eddie Dean and the Susannah--cross the desert of damnation, drawing ever closer to the Dark Tower, a legion of fiendish foes, and revelations that could alter the world. Published: 1991.0"
57951,"The Watchman (Elvis Cole, #11; Joe Pike, #1)",Robert Crais,2007.0,en-US,4.1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Joe Pike--the ex-cop, ex-Marine, ex-mercenary from Crais's superb Elvis Cole novels--headlines the explosive action of this page-turning ""New York Times"" bestseller, now available in a tall Premium Edition. Reissue.",,GoodBooks + Google Books enrichment,"Title: The Watchman (Elvis Cole, #11; Joe Pike, #1) Author: Robert Crais Subjects: Description: Joe Pike--the ex-cop, ex-Marine, ex-mercenary from Crais's superb Elvis Cole novels--headlines the explosive action of this page-turning ""New York Times"" bestseller, now available in a tall Premium Edition. Reissue. Published: 2007.0"
/works/OL1130038W,The water-babies: a fairy tale for a land-baby,Charles Kingsley,1863.0,eng,,https://covers.openlibrary.org/b/id/6062095-M.jpg,"chimney sweeps, fiction, fairy tales, open library staff picks, fiction in english, children's stories, children's fiction, fairies, fiction, adventure and adventurers, fiction, fantasy, painting, private collections, royal houses, art collections, kings and rulers, juvenile fiction, fairies, marine animals","chimney sweeps, fiction, fairy tales, open library staff picks, fiction in english, children's stories, children's fiction, fairies, fiction, adventure and adventurers, fiction, fantasy, painting, private collections, royal houses, art collections, kings and rulers, juvenile fiction, fairies, marine animals",Open Library subject: children,"Title: The water-babies: a fairy tale for a land-baby Author: Charles Kingsley Subjects: chimney sweeps, fiction, fairy tales, open library staff picks, fiction in english, children's stories, children's fiction, fairies, fiction, adventure and adventurers, fiction, fantasy, painting, private collections, royal houses, art collections, kings and rulers, juvenile fiction, fairies, marine animals Description: chimney sweeps, fiction, fairy tales, open library staff picks, fiction in english, children's stories, children's fiction, fairies, fiction, adventure and adventurers, fiction, fantasy, painting, private collections, royal houses, art collections, kings and rulers, juvenile fiction, fairies, marine animals Published: 1863.0"
/works/OL20159798W,The Water Cure,Sophie Mackintosh,2018.0,eng,,https://covers.openlibrary.org/b/id/8805165-M.jpg,"fiction, fantasy, contemporary, fiction, family life, sisters, fiction, mothers and daughters, fiction, island life, fiction, sisters, fathers, social isolation, psychological, coming of age, dystopian, new york times reviewed, women, crimes against, mothers and daughters","fiction, fantasy, contemporary, fiction, family life, sisters, fiction, mothers and daughters, fiction, island life, fiction, sisters, fathers, social isolation, psychological, coming of age, dystopian, new york times reviewed, women, crimes against, mothers and daughters",Open Library subject: dystopian,"Title: The Water Cure Author: Sophie Mackintosh Subjects: fiction, fantasy, contemporary, fiction, family life, sisters, fiction, mothers and daughters, fiction, island life, fiction, sisters, fathers, social isolation, psychological, coming of age, dystopian, new york times reviewed, women, crimes against, mothers and daughters Description: fiction, fantasy, contemporary, fiction, family life, sisters, fiction, mothers and daughters, fiction, island life, fiction, sisters, fathers, social isolation, psychological, coming of age, dystopian, new york times reviewed, women, crimes against, mothers and daughters Published: 2018.0"
/works/OL47745W,The water of the Wondrous isles,William Morris,1897.0,eng,,https://covers.openlibrary.org/b/id/5866566-M.jpg,"private presses, science fiction, fiction, fantasy, general, fantasy fiction","private presses, science fiction, fiction, fantasy, general, fantasy fiction",Open Library subject: science_fiction,"Title: The water of the Wondrous isles Author: William Morris Subjects: private presses, science fiction, fiction, fantasy, general, fantasy fiction Description: private presses, science fiction, fiction, fantasy, general, fantasy fiction Published: 1897.0"
231989,"The Wayfarer Redemption (Wayfarer Redemption, #1)",Sara Douglass,1995.0,eng,3.93,https://images.gr-assets.com/books/1312033613m/231989.jpg,"A millennia-old prophecy was given when the Forbidden Ones were driven from Achar. And now, the Acharites witness its manifestation: Achar is under attack by an evil lord from the North, Gorgreal--his ice demons strike from the sky and kill hundreds of brave warriors in the blink of an eye. All Acharites believe the end is near. One young woman, Faraday, betrothed of Duke Borneheld, learns that all she has been told about her people's history is untrue. While fleeing to safety from the dangerous land, Faraday, rides with Axis, legendary leader of the Axe-Wielders--and hated half-brother of Borneheld--and a man Faraday secretly loves although it would be death to admit it. She embarks on a journey, which will change her life forever, in search of the true nature of her people. This grand and heroic story tells the tale of one woman's plight to learn the truth of her people and change their hearts and their minds forever. She fights against oppressive forces to share this reality and will not desist until everyone knows. . . . . The truth of the Star Gate At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",,GoodBooks + Google Books enrichment,"Title: The Wayfarer Redemption (Wayfarer Redemption, #1) Author: Sara Douglass Subjects: Description: A millennia-old prophecy was given when the Forbidden Ones were driven from Achar. And now, the Acharites witness its manifestation: Achar is under attack by an evil lord from the North, Gorgreal--his ice demons strike from the sky and kill hundreds of brave warriors in the blink of an eye. All Acharites believe the end is near. One young woman, Faraday, betrothed of Duke Borneheld, learns that all she has been told about her people's history is untrue. While fleeing to safety from the dangerous land, Faraday, rides with Axis, legendary leader of the Axe-Wielders--and hated half-brother of Borneheld--and a man Faraday secretly loves although it would be death to admit it. She embarks on a journey, which will change her life forever, in search of the true nature of her people. This grand and heroic story tells the tale of one woman's plight to learn the truth of her people and change their hearts and their minds forever. She fights against oppressive forces to share this reality and will not desist until everyone knows. . . . . The truth of the Star Gate At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied. Published: 1995.0"
/works/OL22372W,The way of all flesh,Samuel Butler,1900.0,eng,,https://covers.openlibrary.org/b/id/14655106-M.jpg,"conflict of generations, fiction, children of clergy, parent and child, middle class, young men, fiction, sagas, parent and child, fiction, england, fiction, classic literature, british and irish fiction (fictional works by one author), autobiographical fiction, social life and customs, historical fiction, manners and customs, domestic fiction, children's fiction, great britain, fiction","conflict of generations, fiction, children of clergy, parent and child, middle class, young men, fiction, sagas, parent and child, fiction, england, fiction, classic literature, british and irish fiction (fictional works by one author), autobiographical fiction, social life and customs, historical fiction, manners and customs, domestic fiction, children's fiction, great britain, fiction",Open Library subject: historical_fiction,"Title: The way of all flesh Author: Samuel Butler Subjects: conflict of generations, fiction, children of clergy, parent and child, middle class, young men, fiction, sagas, parent and child, fiction, england, fiction, classic literature, british and irish fiction (fictional works by one author), autobiographical fiction, social life and customs, historical fiction, manners and customs, domestic fiction, children's fiction, great britain, fiction Description: conflict of generations, fiction, children of clergy, parent and child, middle class, young men, fiction, sagas, parent and child, fiction, england, fiction, classic literature, british and irish fiction (fictional works by one author), autobiographical fiction, social life and customs, historical fiction, manners and customs, domestic fiction, children's fiction, great britain, fiction Published: 1900.0"
